"ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALTHM","AVERAGETHM"
"95519",5,2019,"Gas- Commercial","Y",0,0,NA
"95521",4,2019,"Gas- Commercial","Y",0,0,NA
"95521",6,2019,"Gas- Commercial","Y",868,129137,149
"95524",5,2019,"Gas- Commercial","Y",0,0,NA
"95525",4,2019,"Gas- Commercial","Y",0,0,NA
"95525",6,2019,"Gas- Commercial","Y",0,0,NA
"95526",5,2019,"Gas- Commercial","Y",0,0,NA
"95528",4,2019,"Gas- Commercial","Y",0,0,NA
"95528",6,2019,"Gas- Commercial","Y",0,0,NA
"95540",5,2019,"Gas- Commercial","Y",448,69458,155
"95547",4,2019,"Gas- Commercial","Y",0,0,NA
"95547",6,2019,"Gas- Commercial","Y",0,0,NA
"95551",5,2019,"Gas- Commercial","Y",0,0,NA
"95552",4,2019,"Gas- Commercial","Y",0,0,NA
"95552",6,2019,"Gas- Commercial","Y",0,0,NA
"95562",5,2019,"Gas- Commercial","Y",0,0,NA
"95564",4,2019,"Gas- Commercial","Y",0,0,NA
"95564",6,2019,"Gas- Commercial","Y",0,0,NA
"95565",5,2019,"Gas- Commercial","Y",0,0,NA
"95602",4,2019,"Gas- Commercial","Y",0,0,NA
"95602",6,2019,"Gas- Commercial","Y",0,0,NA
"95603",5,2019,"Gas- Commercial","Y",4102,902339,220
"95605",4,2019,"Gas- Commercial","Y",0,0,NA
"95605",6,2019,"Gas- Commercial","Y",0,0,NA
"95608",5,2019,"Gas- Commercial","Y",0,0,NA
"95610",4,2019,"Gas- Commercial","N",417,94348,226
"95610",6,2019,"Gas- Commercial","Y",0,0,NA
"95612",5,2019,"Gas- Commercial","Y",0,0,NA
"95616",4,2019,"Gas- Commercial","Y",2218,627121,283
"95616",6,2019,"Gas- Commercial","Y",812,161744,199
"95618",5,2019,"Gas- Commercial","Y",0,0,NA
"95620",4,2019,"Gas- Commercial","Y",0,0,NA
"95620",6,2019,"Gas- Commercial","Y",0,0,NA
"95621",5,2019,"Gas- Commercial","Y",0,0,NA
"95624",4,2019,"Gas- Commercial","Y",529,159355,301
"95624",6,2019,"Gas- Commercial","Y",591,128670,218
"95626",5,2019,"Gas- Commercial","Y",0,0,NA
"95627",4,2019,"Gas- Commercial","Y",0,0,NA
"95627",6,2019,"Gas- Commercial","Y",0,0,NA
"95628",5,2019,"Gas- Commercial","N",336,74939,223
"95630",4,2019,"Gas- Commercial","N",1042,335048,322
"95630",6,2019,"Gas- Commercial","Y",17140,3397289,198
"95632",5,2019,"Gas- Commercial","Y",0,0,NA
"95635",4,2019,"Gas- Commercial","Y",0,0,NA
"95635",6,2019,"Gas- Commercial","Y",0,0,NA
"95637",5,2019,"Gas- Commercial","Y",0,0,NA
"95640",5,2019,"Gas- Commercial","Y",0,0,NA
"95641",4,2019,"Gas- Commercial","Y",0,0,NA
"95641",6,2019,"Gas- Commercial","Y",0,0,NA
"95642",5,2019,"Gas- Commercial","Y",0,0,NA
"95648",4,2019,"Gas- Commercial","Y",0,0,NA
"95648",6,2019,"Gas- Commercial","Y",0,0,NA
"95650",5,2019,"Gas- Commercial","Y",0,0,NA
"95652",4,2019,"Gas- Commercial","Y",0,0,NA
"95652",6,2019,"Gas- Commercial","Y",0,0,NA
"95658",5,2019,"Gas- Commercial","Y",0,0,NA
"95660",4,2019,"Gas- Commercial","Y",518,154775,299
"95660",6,2019,"Gas- Commercial","Y",0,0,NA
"95661",5,2019,"Gas- Commercial","N",654,245857,376
"95662",4,2019,"Gas- Commercial","N",188,36733,195
"95662",6,2019,"Gas- Commercial","Y",0,0,NA
"95663",5,2019,"Gas- Commercial","Y",0,0,NA
"95667",4,2019,"Gas- Commercial","Y",0,0,NA
"95667",6,2019,"Gas- Commercial","Y",0,0,NA
"95670",5,2019,"Gas- Commercial","Y",1052,355392,338
"95673",4,2019,"Gas- Commercial","Y",164,46179,282
"95673",6,2019,"Gas- Commercial","Y",0,0,NA
"95677",5,2019,"Gas- Commercial","Y",0,0,NA
"95678",4,2019,"Gas- Commercial","N",969,283034,292
"95678",6,2019,"Gas- Commercial","Y",0,0,NA
"95681",5,2019,"Gas- Commercial","Y",0,0,NA
"95685",4,2019,"Gas- Commercial","Y",0,0,NA
"95685",6,2019,"Gas- Commercial","Y",0,0,NA
"95687",5,2019,"Gas- Commercial","Y",0,0,NA
"95688",4,2019,"Gas- Commercial","Y",0,0,NA
"95688",6,2019,"Gas- Commercial","Y",0,0,NA
"95691",5,2019,"Gas- Commercial","Y",0,0,NA
"95692",4,2019,"Gas- Commercial","Y",0,0,NA
"95692",6,2019,"Gas- Commercial","Y",0,0,NA
"95694",5,2019,"Gas- Commercial","Y",0,0,NA
"95695",4,2019,"Gas- Commercial","Y",0,0,NA
"95695",6,2019,"Gas- Commercial","Y",602,61932,103
"95698",5,2019,"Gas- Commercial","Y",0,0,NA
"95720",4,2019,"Gas- Commercial","Y",0,0,NA
"95720",6,2019,"Gas- Commercial","Y",0,0,NA
"95722",5,2019,"Gas- Commercial","Y",0,0,NA
"95742",4,2019,"Gas- Commercial","N",251,62443,249
"95742",6,2019,"Gas- Commercial","Y",0,0,NA
"95746",5,2019,"Gas- Commercial","Y",0,0,NA
"95747",4,2019,"Gas- Commercial","Y",0,0,NA
"95747",6,2019,"Gas- Commercial","Y",0,0,NA
"95757",5,2019,"Gas- Commercial","Y",0,0,NA
"95758",4,2019,"Gas- Commercial","Y",0,0,NA
"95758",6,2019,"Gas- Commercial","Y",0,0,NA
"95762",5,2019,"Gas- Commercial","Y",0,0,NA
"95765",4,2019,"Gas- Commercial","Y",0,0,NA
"95765",6,2019,"Gas- Commercial","Y",0,0,NA
"95776",5,2019,"Gas- Commercial","Y",0,0,NA
"95811",4,2019,"Gas- Commercial","N",248,61225,247
"95811",6,2019,"Gas- Commercial","Y",0,0,NA
"95814",5,2019,"Gas- Commercial","Y",0,0,NA
"95815",4,2019,"Gas- Commercial","Y",737,219502,298
"95815",6,2019,"Gas- Commercial","Y",0,0,NA
"95816",5,2019,"Gas- Commercial","Y",731,204073,279
"95817",4,2019,"Gas- Commercial","N",150,46821,312
"95817",6,2019,"Gas- Commercial","N",151,37685,250
"95818",5,2019,"Gas- Commercial","Y",0,0,NA
"95819",4,2019,"Gas- Commercial","Y",0,0,NA
"95819",6,2019,"Gas- Commercial","Y",0,0,NA
"95820",5,2019,"Gas- Commercial","N",365,82534,226
"95821",4,2019,"Gas- Commercial","Y",0,0,NA
"95821",6,2019,"Gas- Commercial","Y",0,0,NA
"95822",5,2019,"Gas- Commercial","N",359,99775,278
"95823",4,2019,"Gas- Commercial","Y",1237,471061,381
"95823",6,2019,"Gas- Commercial","Y",1579,518579,328
"95824",5,2019,"Gas- Commercial","N",207,57853,279
"95825",4,2019,"Gas- Commercial","Y",2129,575015,270
"95825",6,2019,"Gas- Commercial","Y",0,0,NA
"95826",5,2019,"Gas- Commercial","Y",717,180374,252
"95827",4,2019,"Gas- Commercial","Y",0,0,NA
"95827",6,2019,"Gas- Commercial","Y",0,0,NA
"95828",5,2019,"Gas- Commercial","Y",395,225607,571
"95829",4,2019,"Gas- Commercial","Y",0,0,NA
"95829",6,2019,"Gas- Commercial","Y",0,0,NA
"95830",5,2019,"Gas- Commercial","Y",0,0,NA
"95831",4,2019,"Gas- Commercial","N",175,49727,284
"95831",6,2019,"Gas- Commercial","Y",0,0,NA
"95832",5,2019,"Gas- Commercial","Y",0,0,NA
"95833",4,2019,"Gas- Commercial","Y",0,0,NA
"95833",6,2019,"Gas- Commercial","Y",0,0,NA
"95834",5,2019,"Gas- Commercial","Y",2916,1043715,358
"95835",4,2019,"Gas- Commercial","Y",0,0,NA
"95835",6,2019,"Gas- Commercial","Y",0,0,NA
"95836",5,2019,"Gas- Commercial","Y",0,0,NA
"95837",4,2019,"Gas- Commercial","Y",0,0,NA
"95837",6,2019,"Gas- Commercial","Y",0,0,NA
"95838",5,2019,"Gas- Commercial","Y",436,115131,264
"95841",4,2019,"Gas- Commercial","Y",0,0,NA
"95841",6,2019,"Gas- Commercial","Y",0,0,NA
"95842",5,2019,"Gas- Commercial","Y",0,0,NA
"95843",4,2019,"Gas- Commercial","N",105,23988,228
"95843",6,2019,"Gas- Commercial","Y",0,0,NA
"95864",5,2019,"Gas- Commercial","N",131,29695,227
"95901",4,2019,"Gas- Commercial","Y",0,0,NA
"95901",6,2019,"Gas- Commercial","Y",0,0,NA
"95903",5,2019,"Gas- Commercial","Y",0,0,NA
"95912",4,2019,"Gas- Commercial","Y",0,0,NA
"95912",6,2019,"Gas- Commercial","Y",0,0,NA
"95917",5,2019,"Gas- Commercial","Y",0,0,NA
"95920",4,2019,"Gas- Commercial","Y",0,0,NA
"95920",6,2019,"Gas- Commercial","Y",0,0,NA
"95926",5,2019,"Gas- Commercial","N",1027,112740,110
"95928",4,2019,"Gas- Commercial","N",1114,169186,152
"95928",6,2019,"Gas- Commercial","Y",2544,384503,151
"95932",5,2019,"Gas- Commercial","Y",0,0,NA
"95937",4,2019,"Gas- Commercial","Y",0,0,NA
"95937",6,2019,"Gas- Commercial","Y",0,0,NA
"95938",5,2019,"Gas- Commercial","Y",0,0,NA
"95943",4,2019,"Gas- Commercial","Y",0,0,NA
"95943",6,2019,"Gas- Commercial","Y",0,0,NA
"95945",5,2019,"Gas- Commercial","Y",791,134397,170
"95946",4,2019,"Gas- Commercial","Y",0,0,NA
"95946",6,2019,"Gas- Commercial","Y",0,0,NA
"95948",5,2019,"Gas- Commercial","Y",0,0,NA
"95949",4,2019,"Gas- Commercial","Y",0,0,NA
"95949",6,2019,"Gas- Commercial","Y",0,0,NA
"95951",5,2019,"Gas- Commercial","Y",0,0,NA
"95953",4,2019,"Gas- Commercial","Y",0,0,NA
"95953",6,2019,"Gas- Commercial","Y",0,0,NA
"95955",5,2019,"Gas- Commercial","Y",0,0,NA
"95957",4,2019,"Gas- Commercial","Y",0,0,NA
"95957",6,2019,"Gas- Commercial","Y",0,0,NA
"95959",5,2019,"Gas- Commercial","N",327,35455,108
"95961",4,2019,"Gas- Commercial","Y",0,0,NA
"95961",6,2019,"Gas- Commercial","Y",0,0,NA
"95963",5,2019,"Gas- Commercial","Y",410,67008,163
"95965",4,2019,"Gas- Commercial","Y",864,142674,165
"95965",6,2019,"Gas- Commercial","Y",855,86464,101
"95966",5,2019,"Gas- Commercial","Y",0,0,NA
"95968",4,2019,"Gas- Commercial","Y",0,0,NA
"95968",6,2019,"Gas- Commercial","Y",0,0,NA
"95969",5,2019,"Gas- Commercial","Y",0,0,NA
"95970",4,2019,"Gas- Commercial","Y",0,0,NA
"95970",6,2019,"Gas- Commercial","Y",0,0,NA
"95973",5,2019,"Gas- Commercial","N",458,32680,71
"95975",4,2019,"Gas- Commercial","Y",0,0,NA
"95975",6,2019,"Gas- Commercial","Y",0,0,NA
"95982",5,2019,"Gas- Commercial","Y",0,0,NA
"95987",4,2019,"Gas- Commercial","Y",0,0,NA
"95987",6,2019,"Gas- Commercial","Y",0,0,NA
"95988",5,2019,"Gas- Commercial","Y",0,0,NA
"95991",4,2019,"Gas- Commercial","Y",1591,314961,198
"95991",6,2019,"Gas- Commercial","Y",0,0,NA
"95993",5,2019,"Gas- Commercial","Y",1400,234278,167
"96001",4,2019,"Gas- Commercial","Y",0,0,NA
"96001",6,2019,"Gas- Commercial","Y",0,0,NA
"96002",5,2019,"Gas- Commercial","Y",1997,316936,159
"96003",4,2019,"Gas- Commercial","Y",624,120230,193
"96003",6,2019,"Gas- Commercial","Y",620,76306,123
"96007",5,2019,"Gas- Commercial","Y",0,0,NA
"96013",4,2019,"Gas- Commercial","Y",214,38577,180
"96013",6,2019,"Gas- Commercial","Y",211,16181,77
"96019",5,2019,"Gas- Commercial","Y",0,0,NA
"96021",4,2019,"Gas- Commercial","Y",0,0,NA
"96021",6,2019,"Gas- Commercial","Y",0,0,NA
"96022",5,2019,"Gas- Commercial","Y",0,0,NA
"96028",4,2019,"Gas- Commercial","Y",0,0,NA
"96028",6,2019,"Gas- Commercial","Y",0,0,NA
"96035",5,2019,"Gas- Commercial","Y",0,0,NA
"96056",4,2019,"Gas- Commercial","Y",0,0,NA
"96056",6,2019,"Gas- Commercial","Y",0,0,NA
"96076",5,2019,"Gas- Commercial","Y",0,0,NA
"96080",4,2019,"Gas- Commercial","Y",633,92007,145
"96080",6,2019,"Gas- Commercial","Y",633,74000,117
"96088",5,2019,"Gas- Commercial","Y",0,0,NA
"92304",5,2019,"Gas- Residential","Y",0,0,NA
"92365",4,2019,"Gas- Residential","Y",0,0,NA
"92365",6,2019,"Gas- Residential","Y",0,0,NA
"93203",5,2019,"Gas- Residential","Y",0,0,NA
"93204",4,2019,"Gas- Residential","N",2288,53421,23
"93204",6,2019,"Gas- Residential","N",2295,39729,17
"93210",5,2019,"Gas- Residential","Y",0,0,NA
"93224",4,2019,"Gas- Residential","Y",0,0,NA
"93224",6,2019,"Gas- Residential","Y",0,0,NA
"93234",5,2019,"Gas- Residential","Y",1440,30819,21
"93239",4,2019,"Gas- Residential","N",331,7376,22
"93239",6,2019,"Gas- Residential","N",331,4973,15
"93252",5,2019,"Gas- Residential","N",373,7141,19
"93263",4,2019,"Gas- Residential","Y",0,0,NA
"93263",6,2019,"Gas- Residential","Y",0,0,NA
"93268",5,2019,"Gas- Residential","Y",4754,106425,22
"93301",4,2019,"Gas- Residential","N",5079,97381,19
"93301",6,2019,"Gas- Residential","N",5107,71285,14
"93304",5,2019,"Gas- Residential","N",15009,320882,21
"93305",4,2019,"Gas- Residential","N",10695,263528,25
"93305",6,2019,"Gas- Residential","N",10749,198635,18
"93306",5,2019,"Gas- Residential","N",21041,457914,22
"93307",4,2019,"Gas- Residential","Y",20359,474439,23
"93307",6,2019,"Gas- Residential","Y",20494,383220,19
"93308",5,2019,"Gas- Residential","N",5989,130700,22
"93309",4,2019,"Gas- Residential","Y",12370,221938,18
"93309",6,2019,"Gas- Residential","Y",12373,171378,14
"93311",5,2019,"Gas- Residential","N",9551,184446,19
"93312",4,2019,"Gas- Residential","Y",0,0,NA
"93312",6,2019,"Gas- Residential","Y",0,0,NA
"93313",5,2019,"Gas- Residential","N",14890,296388,20
"93314",4,2019,"Gas- Residential","Y",1340,25105,19
"93314",6,2019,"Gas- Residential","Y",1344,18972,14
"93446",5,2019,"Gas- Residential","Y",0,0,NA
"93450",4,2019,"Gas- Residential","N",122,3146,26
"93450",6,2019,"Gas- Residential","N",122,2314,19
"93451",5,2019,"Gas- Residential","Y",0,0,NA
"93455",4,2019,"Gas- Residential","Y",0,0,NA
"93455",6,2019,"Gas- Residential","Y",0,0,NA
"93461",5,2019,"Gas- Residential","Y",318,8123,26
"93465",4,2019,"Gas- Residential","Y",0,0,NA
"93465",6,2019,"Gas- Residential","Y",0,0,NA
"93516",5,2019,"Gas- Residential","Y",730,21443,29
"93523",4,2019,"Gas- Residential","N",384,9348,24
"93523",6,2019,"Gas- Residential","N",389,5263,14
"93526",5,2019,"Gas- Residential","Y",0,0,NA
"93555",4,2019,"Gas- Residential","N",12280,232183,19
"93555",6,2019,"Gas- Residential","N",12302,172290,14
"93561",5,2019,"Gas- Residential","N",1408,68098,48
"93562",4,2019,"Gas- Residential","N",683,11283,17
"93562",6,2019,"Gas- Residential","N",685,7886,12
"93606",5,2019,"Gas- Residential","N",279,5806,21
"93608",4,2019,"Gas- Residential","Y",0,0,NA
"93608",6,2019,"Gas- Residential","Y",0,0,NA
"93610",5,2019,"Gas- Residential","N",4249,84934,20
"93611",4,2019,"Gas- Residential","N",15883,335078,21
"93611",6,2019,"Gas- Residential","N",15924,224683,14
"93612",5,2019,"Gas- Residential","N",13916,237478,17
"93616",4,2019,"Gas- Residential","Y",0,0,NA
"93616",6,2019,"Gas- Residential","Y",0,0,NA
"93619",5,2019,"Gas- Residential","N",10060,188314,19
"93620",4,2019,"Gas- Residential","N",2187,46569,21
"93620",6,2019,"Gas- Residential","N",2193,37844,17
"93622",5,2019,"Gas- Residential","N",2072,40934,20
"93625",4,2019,"Gas- Residential","Y",1793,37797,21
"93625",6,2019,"Gas- Residential","Y",1803,26281,15
"93627",5,2019,"Gas- Residential","Y",0,0,NA
"93630",4,2019,"Gas- Residential","N",4421,83530,19
"93630",6,2019,"Gas- Residential","N",4424,59550,13
"93635",5,2019,"Gas- Residential","N",12051,234859,19
"93636",4,2019,"Gas- Residential","N",373,5823,16
"93636",6,2019,"Gas- Residential","N",405,3203,8
"93637",5,2019,"Gas- Residential","N",10311,189068,18
"93638",4,2019,"Gas- Residential","Y",8275,174184,21
"93638",6,2019,"Gas- Residential","Y",8320,128393,15
"93640",5,2019,"Gas- Residential","N",2577,63749,25
"93650",4,2019,"Gas- Residential","N",1232,29134,24
"93650",6,2019,"Gas- Residential","N",1231,19636,16
"93653",5,2019,"Gas- Residential","Y",0,0,NA
"93657",4,2019,"Gas- Residential","Y",7580,157358,21
"93657",6,2019,"Gas- Residential","Y",7571,114904,15
"93660",5,2019,"Gas- Residential","Y",962,21607,22
"93662",4,2019,"Gas- Residential","N",5936,124068,21
"93662",6,2019,"Gas- Residential","N",5945,90011,15
"93665",5,2019,"Gas- Residential","N",187,4361,23
"93667",4,2019,"Gas- Residential","Y",0,0,NA
"93667",6,2019,"Gas- Residential","Y",0,0,NA
"93668",5,2019,"Gas- Residential","N",200,3278,16
"93701",4,2019,"Gas- Residential","N",3496,79523,23
"93701",6,2019,"Gas- Residential","N",3517,63000,18
"93702",5,2019,"Gas- Residential","N",11590,279392,24
"93703",4,2019,"Gas- Residential","N",9640,221588,23
"93703",6,2019,"Gas- Residential","N",9663,162138,17
"93704",5,2019,"Gas- Residential","N",11354,223933,20
"93705",4,2019,"Gas- Residential","N",11925,258440,22
"93705",6,2019,"Gas- Residential","N",11913,181494,15
"93706",5,2019,"Gas- Residential","N",8189,185273,23
"93710",4,2019,"Gas- Residential","N",10680,204767,19
"93710",6,2019,"Gas- Residential","N",10613,141425,13
"93711",5,2019,"Gas- Residential","N",15402,333937,22
"93720",4,2019,"Gas- Residential","N",17931,382631,21
"93720",6,2019,"Gas- Residential","N",18106,255373,14
"93721",5,2019,"Gas- Residential","N",1450,26475,18
"93722",4,2019,"Gas- Residential","N",25869,527726,20
"93722",6,2019,"Gas- Residential","N",25907,367294,14
"93723",5,2019,"Gas- Residential","N",2501,46347,19
"93725",4,2019,"Gas- Residential","N",5215,119345,23
"93725",6,2019,"Gas- Residential","N",5232,79373,15
"93726",5,2019,"Gas- Residential","N",14047,262205,19
"93727",4,2019,"Gas- Residential","N",22567,457412,20
"93727",6,2019,"Gas- Residential","N",22707,326202,14
"93728",5,2019,"Gas- Residential","N",5218,119603,23
"93730",4,2019,"Gas- Residential","N",4227,104100,25
"93730",6,2019,"Gas- Residential","N",4250,67448,16
"93737",5,2019,"Gas- Residential","N",875,13654,16
"93901",4,2019,"Gas- Residential","N",9089,258730,28
"93901",6,2019,"Gas- Residential","N",9081,197181,22
"93905",5,2019,"Gas- Residential","N",12187,370332,30
"93906",4,2019,"Gas- Residential","N",15714,437098,28
"93906",6,2019,"Gas- Residential","N",15727,367145,23
"93907",5,2019,"Gas- Residential","N",5052,143588,28
"93908",4,2019,"Gas- Residential","N",3036,126567,42
"93908",6,2019,"Gas- Residential","N",3039,80554,27
"93920",5,2019,"Gas- Residential","Y",0,0,NA
"93921",4,2019,"Gas- Residential","N",1663,74944,45
"93921",6,2019,"Gas- Residential","N",1660,52774,32
"93923",5,2019,"Gas- Residential","N",5419,283783,52
"93924",4,2019,"Gas- Residential","N",1449,65306,45
"93924",6,2019,"Gas- Residential","N",1449,43420,30
"93925",5,2019,"Gas- Residential","N",237,7294,31
"93926",4,2019,"Gas- Residential","N",2027,57871,29
"93926",6,2019,"Gas- Residential","N",2028,47718,24
"93927",5,2019,"Gas- Residential","Y",3901,114086,29
"93930",4,2019,"Gas- Residential","Y",3536,97221,27
"93930",6,2019,"Gas- Residential","Y",3540,81084,23
"93933",5,2019,"Gas- Residential","N",8301,216794,26
"93940",4,2019,"Gas- Residential","Y",11374,413055,36
"93940",6,2019,"Gas- Residential","Y",11369,289882,25
"93943",5,2019,"Gas- Residential","Y",0,0,NA
"93950",4,2019,"Gas- Residential","N",6851,234198,34
"93950",6,2019,"Gas- Residential","N",6835,167675,25
"93953",5,2019,"Gas- Residential","N",2741,173235,63
"93955",4,2019,"Gas- Residential","N",8753,271032,31
"93955",6,2019,"Gas- Residential","N",8710,199283,23
"93960",5,2019,"Gas- Residential","N",4231,116770,28
"93962",4,2019,"Gas- Residential","N",270,8266,31
"93962",6,2019,"Gas- Residential","N",269,6332,24
"94002",5,2019,"Gas- Residential","N",9471,352184,37
"94005",4,2019,"Gas- Residential","N",1752,49758,28
"94005",6,2019,"Gas- Residential","N",1756,32938,19
"94010",5,2019,"Gas- Residential","N",14409,710863,49
"94014",4,2019,"Gas- Residential","N",11986,369851,31
"94014",6,2019,"Gas- Residential","N",12006,304827,25
"94015",5,2019,"Gas- Residential","N",15443,544987,35
"94018",4,2019,"Gas- Residential","N",1654,55916,34
"94018",6,2019,"Gas- Residential","N",1659,40085,24
"94019",5,2019,"Gas- Residential","N",4076,159199,39
"94020",4,2019,"Gas- Residential","Y",0,0,NA
"94020",6,2019,"Gas- Residential","Y",0,0,NA
"94022",5,2019,"Gas- Residential","N",6686,327825,49
"94024",4,2019,"Gas- Residential","N",7596,318573,42
"94024",6,2019,"Gas- Residential","N",7595,173206,23
"94025",5,2019,"Gas- Residential","N",14419,501707,35
"94027",4,2019,"Gas- Residential","N",2393,236501,99
"94027",6,2019,"Gas- Residential","N",2399,151763,63
"94028",5,2019,"Gas- Residential","N",2257,153711,68
"94030",4,2019,"Gas- Residential","N",7271,251095,35
"94030",6,2019,"Gas- Residential","N",7269,154007,21
"94035",6,2019,"Gas- Residential","Y",0,0,NA
"94037",5,2019,"Gas- Residential","N",786,30154,38
"94038",4,2019,"Gas- Residential","N",606,27671,46
"94038",6,2019,"Gas- Residential","N",604,20489,34
"94040",5,2019,"Gas- Residential","N",9879,312874,32
"94041",4,2019,"Gas- Residential","N",5323,144561,27
"94041",6,2019,"Gas- Residential","N",5312,92154,17
"94043",5,2019,"Gas- Residential","Y",8573,247467,29
"94044",4,2019,"Gas- Residential","N",12604,433294,34
"94044",6,2019,"Gas- Residential","N",12615,322892,26
"94061",5,2019,"Gas- Residential","N",12292,339829,28
"94062",4,2019,"Gas- Residential","N",8596,402040,47
"94062",6,2019,"Gas- Residential","N",8604,237693,28
"94063",5,2019,"Gas- Residential","N",6942,212598,31
"94065",4,2019,"Gas- Residential","N",4218,110818,26
"94065",6,2019,"Gas- Residential","N",4220,73049,17
"94066",5,2019,"Gas- Residential","N",11434,411052,36
"94070",4,2019,"Gas- Residential","N",11218,378200,34
"94070",6,2019,"Gas- Residential","N",11203,221622,20
"94080",5,2019,"Gas- Residential","N",17596,584358,33
"94085",4,2019,"Gas- Residential","N",5927,167901,28
"94085",6,2019,"Gas- Residential","N",5972,125659,21
"94086",5,2019,"Gas- Residential","N",12381,369471,30
"94087",4,2019,"Gas- Residential","N",17132,508724,30
"94087",6,2019,"Gas- Residential","N",17102,296505,17
"94089",5,2019,"Gas- Residential","N",3392,130895,39
"94102",4,2019,"Gas- Residential","N",5501,271143,49
"94102",6,2019,"Gas- Residential","N",5492,227300,41
"94103",5,2019,"Gas- Residential","N",5957,235899,40
"94104",4,2019,"Gas- Residential","Y",0,0,NA
"94104",6,2019,"Gas- Residential","Y",0,0,NA
"94105",5,2019,"Gas- Residential","N",201,60936,303
"94107",4,2019,"Gas- Residential","Y",5615,222426,40
"94107",6,2019,"Gas- Residential","Y",5627,188250,33
"94108",5,2019,"Gas- Residential","Y",3672,178691,49
"94109",4,2019,"Gas- Residential","N",19939,895712,45
"94109",6,2019,"Gas- Residential","N",19892,752674,38
"94110",5,2019,"Gas- Residential","N",22495,614775,27
"94111",4,2019,"Gas- Residential","Y",0,0,NA
"94111",6,2019,"Gas- Residential","Y",0,0,NA
"94112",5,2019,"Gas- Residential","N",18608,623914,34
"94114",4,2019,"Gas- Residential","N",14615,437592,30
"94114",6,2019,"Gas- Residential","N",14598,326554,22
"94115",5,2019,"Gas- Residential","N",10925,545971,50
"94116",4,2019,"Gas- Residential","N",13364,418968,31
"94116",6,2019,"Gas- Residential","N",13363,335635,25
"94117",5,2019,"Gas- Residential","N",15947,527520,33
"94118",4,2019,"Gas- Residential","N",14927,525061,35
"94118",6,2019,"Gas- Residential","N",14927,415497,28
"94121",5,2019,"Gas- Residential","N",15191,487478,32
"94122",4,2019,"Gas- Residential","N",19098,567605,30
"94122",6,2019,"Gas- Residential","N",19113,451172,24
"94123",5,2019,"Gas- Residential","N",12035,469167,39
"94124",4,2019,"Gas- Residential","N",8103,286542,35
"94124",6,2019,"Gas- Residential","N",8102,229064,28
"94127",5,2019,"Gas- Residential","N",6801,318007,47
"94129",4,2019,"Gas- Residential","N",667,54312,81
"94129",6,2019,"Gas- Residential","N",661,40370,61
"94131",5,2019,"Gas- Residential","N",10314,368089,36
"94132",4,2019,"Gas- Residential","N",6107,305322,50
"94132",6,2019,"Gas- Residential","N",6111,238232,39
"94133",5,2019,"Gas- Residential","N",7750,283671,37
"94134",4,2019,"Gas- Residential","N",8896,285033,32
"94134",6,2019,"Gas- Residential","N",8906,237303,27
"94158",5,2019,"Gas- Residential","Y",0,0,NA
"94303",4,2019,"Gas- Residential","N",5785,193654,33
"94303",6,2019,"Gas- Residential","N",5797,146496,25
"94305",5,2019,"Gas- Residential","Y",848,78079,92
"94306",4,2019,"Gas- Residential","Y",0,0,NA
"94306",6,2019,"Gas- Residential","Y",0,0,NA
"94401",5,2019,"Gas- Residential","N",8866,281160,32
"94402",4,2019,"Gas- Residential","N",8621,339523,39
"94402",6,2019,"Gas- Residential","N",8607,201615,23
"94403",5,2019,"Gas- Residential","N",13253,443168,33
"94404",4,2019,"Gas- Residential","N",9783,328083,34
